sid,eid,tid,title,titleType
30,13,200502191,Neverland Ranch,Cold Opening
30,14,200503127,Holding Cell,Sketch
30,14,200503126,Woomba,Commercial
30,14,200503124,ABC (II),Commercial
30,14,200503125,Stunt Double,Sketch
30,14,200503123,Art Dealers,Sketch
30,14,200503122,,Monologue
30,15,2005031913,Nebulzitol,Commercial
30,15,2005031912,"""Hollaback Girl""",Musical Performance
30,15,2005031911,Action 13 News,Show
30,15,200503199,,Weekend Update
30,15,2005031910,Church,Sketch
30,15,200503198,"""Rich Girl""",Musical Performance
30,15,200503197,Gays in Space,Show
30,15,200503195,Pushup Contest,Sketch
30,15,200503193,me-Harmony.com,Commercial
30,15,200503191,Hardball,Cold Opening
30,15,200503192,,Monologue
30,16,2005040912,Spy Glass,Show
30,16,2005040910,Sofa Warehouse,Sketch
30,16,2005040911,"""Holiday""",Musical Performance
30,16,200504098,,Weekend Update
30,16,200504099,Woo! The Musical,Commercial
30,16,200504097,"""Boulevard Of Broken Dreams""",Musical Performance
30,16,200504096,Hotel,Sketch
30,16,200504094,Michael Jackson,Cartoon
30,16,200504093,Extreme Makeover: Home Edition,Show
30,16,200504092,,Monologue
30,16,200504091,The Papal Debate,Cold Opening
30,17,2005041615,Backstage,Sketch
30,17,2005041614,The Oak Room,Sketch
30,17,2005041613,"""Girl""",Musical Performance
30,17,2005041611,Kaitlin's Uncle,Sketch
30,17,2005041610,,Weekend Update
30,17,200504169,"""E-Pro""",Musical Performance
30,17,200504168,Tom Brady's Falafel City,Commercial
30,17,200504167,Sexual Harassment And You,Film
30,17,200504164,Carnival,Sketch
30,17,200504162,,Monologue
30,17,200504163,Dr. Porkenheimer's Boner Juice,Commercial
30,17,200504161,A Message from Tom DeLay,Cold Opening
30,17,200504166,The Falconer,Sketch
30,18,2005050716,You Might Be A Gay Redneck If...,Commercial
30,18,2005050715,Bear City,Film
30,17,200504165,Dr. Phil,Show
30,18,200505078,"""B.Y.O.B.""",Musical Performance
30,18,2005050711,Helping Hands Telethon,Show
30,18,200505079,,Weekend Update
30,18,2005050710,Mother's Day Brunch,Sketch
30,18,2005050713,"""Aerials""",Musical Performance
30,18,2005050712,Merv The Perv,Sketch
30,18,2005050714,Action News,Show
30,18,200505077,Channel 5 Late Night Movie,Show
30,18,200505075,Domino's Commercial,Sketch
30,18,200505073,Mom Jeans,Commercial
30,18,200505074,Sally & Dan Harrison: The Couple That Should Be Divorced,Sketch
30,19,2005051415,Luxury,Sketch
30,19,2005051414,"""In My Head""",Musical Performance
30,18,200505072,,Monologue
30,18,200505071,Primetime Live,Cold Opening
30,19,2005051413,,Intro
30,19,2005051412,Going 2 C Movies,Show
30,19,2005051410,Shazzang!,Cartoon
30,19,200505149,Pepper Grinder,Sketch
30,19,200505148,,Weekend Update
30,19,200505146,Art Dealers,Sketch
30,19,200505144,Oracle Conclave,Sketch
30,19,200505145,Para Tri-Cyclen,Commercial
30,19,200505142,,Monologue
30,19,200505141,Backstage,Cold Opening
30,20,2005052114,Bear City,Film
30,20,2005052113,Ride Home,Sketch
30,20,2005052112,"""Fix You""",Musical Performance
30,20,2005052111,Italian Family,Sketch
30,20,200505216,Divertor,Cartoon
30,20,200505219,,Weekend Update
30,20,200505218,"""Speed Of Sound""",Musical Performance
30,20,200505217,Appalachian Emergency Room,Show
30,20,200505215,Movie Theatre,Sketch
30,20,200505214,America's Next Top Model,Show
30,20,200505212,,Monologue
30,20,200505213,Woomba,Commercial
30,20,200505211,Hardball,Cold Opening
31,12,2006020415,SNL Digital Short,Film
31,12,2006020418,Naturally Crafting,Show
31,12,2006020417,"""Beautiful, Loved & Blessed""",Musical Performance
31,12,2006020416,Surfers,Sketch
31,12,2006020414,State of the Galaxy 2145,Sketch
31,12,2006020412,Backstage,Miscellaneous
31,12,2006020413,Prince Show,Show
31,12,200602049,"""Fury""",Musical Performance
31,12,200602048,Quick Zoom Theater,Sketch
31,12,2006020411,Super Bowl National Anthem,Sketch
31,12,200602047,SNL Digital Short,Film
31,12,2006020410,,Weekend Update
31,12,200602046,Hamas Party,Sketch
31,12,200602045,Don't Buy Stuff You Cannot Afford,Commercial
31,12,200602042,,Monologue
31,12,200602041,The Sabotage of Baldwin,Cold Opening
31,13,2006030414,Fire Alert 3000,Commercial
31,12,200602044,Oprah,Show
31,13,2006030413,"""Sugar, We're Goin Down""",Musical Performance
31,12,200602043,A Teddy Bear Holding a Heart,Commercial
31,13,2006030412,SNL Digital Short,Film
31,13,200603048,Art Dealers,Sketch
31,13,2006030411,Bar Mitzvah,Sketch
31,13,200603049,"""Dance, Dance""",Musical Performance
31,13,200603047,Belated Black History Moment,Miscellaneous
31,13,200603046,The Needlers,Sketch
31,13,200603044,Jamba Juice,Sketch
31,13,200603042,,Monologue
31,18,2006051313,,In Memoriam
31,13,200603043,Nelson's Baby Toupees,Commercial
31,18,2006051311,"""Outrageous""",Musical Performance
31,13,200603041,Bush's Address,Cold Opening
31,18,2006051310,Unsolved Mysteries,Sketch
31,18,2006051312,SNL Digital Short,Film
31,18,200605139,Charades,Game Show
31,18,200605135,The Morning Show,Show
31,18,200605133,tech pack,Commercial
31,18,200605137,"""How Can You Live In the Northeast""",Musical Performance
31,18,200605132,,Monologue
31,18,200605138,,Weekend Update
31,18,200605134,Bum Attention,Sketch
31,18,200605131,Parallel Earth,Cold Opening
31,18,200605136,MySpace Seminar,Sketch
31,17,2006050612,Tennis Players,Sketch
31,17,200605068,,Weekend Update
31,17,2006050611,"""Give It Away""",Musical Performance
31,17,200605067,"""Dani California""",Musical Performance
31,17,200605066,Universal Theme Park,Sketch
31,17,2006050610,Colin's Place,Show
31,17,200605069,Claremont Yoga Center,Sketch
31,17,200605065,SNL Digital Short,Film
31,14,2006031115,"""A Certain Romance""",Musical Performance
31,14,2006031116,DeCicco Brothers Unicornery,Commercial
31,17,200605064,Kaitlin's Iguana,Sketch
31,14,2006031113,Relaxation Tape,Sketch
31,17,200605062,,Monologue
31,14,2006031114,Appalachian Emergency Room,Show
31,14,2006031111,,Weekend Update
31,14,2006031110,"""I Bet You Look Good On The Dancefloor""",Musical Performance
31,14,200603119,Joplin: Alive! podcast,Show
31,14,200603117,How To Order Sushi Like A CEO,Commercial
31,14,200603116,2 A-Holes at a Travel Agency,Sketch
31,14,200603115,SNL Digital Short,Film
31,14,200603118,J.J. Casuals,Commercial
31,15,2006040812,Immigration Issues,Miscellaneous
31,14,200603113,prisonmate.net,Commercial
31,14,200603112,,Monologue
31,14,200603111,Spring Break,Cold Opening
31,15,2006040814,Wine Tasting,Sketch
31,15,2006040813,"""Enough Cryin""",Musical Performance
31,15,2006040811,Rascals Karaoke,Sketch
31,15,200604087,The 13th Annual Women's Basketball Coaches' Fashion Awards,Award Show
31,15,200604086,Besos Y Lagrimas,Show
31,15,2006040810,Antonio's Stand-In,Sketch
31,15,200604084,Deal Or No Deal,Game Show
31,15,200604089,,Weekend Update
31,15,200604088,"""Be Without You""",Musical Performance
31,15,200604085,Voice Recording Blind Date,Sketch
31,15,200604083,Basic Instinct 2: The Return Of The Beaver,Commercial
31,16,2006041513,"""Severed Hand""",Musical Performance
31,15,200604082,,Monologue
31,16,2006041512,First Night Out,Sketch
31,16,2006041511,Debbie Downer,Sketch
31,16,2006041510,,Weekend Update
31,16,200604159,"""World Wide Suicide""",Musical Performance
31,16,200604155,Journey To The Disney Vault,Cartoon
31,16,200604153,Neutrogena Coin Slot Cream,Commercial
31,16,200604152,,Monologue
31,16,200604158,SNL Digital Short,Film
31,16,200604156,The O'Reilly Factor,Show
31,16,200604154,Deep House Dish,Show
31,16,200604157,Chocolate Cake,Sketch
31,16,200604151,The Situation Room,Cold Opening
31,19,200605208,"""Promiscuous""",Musical Performance
31,19,2006052011,SNL Digital Short,Film
31,19,2006052012,Legends of History,Show
31,19,2006052013,"""Maneater""",Musical Performance
31,19,200605207,Andy's Excuse,Miscellaneous
31,19,2006052010,The Falconer,Sketch
31,19,200605209,,Weekend Update
31,19,200605204,Oprah Winfrey's Legends Ball Special,Commercial
31,19,200605202,,Monologue
31,19,200605201,Anderson Cooper 360,Cold Opening
31,19,200605206,Fun With Real Audio,Cartoon
32,20,2007051913,Melissa,Sketch
31,19,200605203,Two A-Holes At A Crime Scene,Sketch
32,20,2007051912,"""Won't Go Home Without You""",Musical Performance
31,19,200605205,Carol!,Sketch
32,20,2007051911,Bronx Beat,Show
32,20,200705198,"""Makes Me Wonder""",Musical Performance
32,20,200705197,Song Memories,Sketch
32,20,2007051910,La Rivista Della Televisione,Show
32,20,200705199,,Weekend Update
32,20,200705196,Decision '08: Spring '07 Cleaning,Cartoon
32,20,200705195,Deep House Dish,Show
32,20,200705194,Prom Committee,Sketch
32,20,200705193,SNL Digital Short,Film
32,20,200705192,,Monologue
32,20,200705191,Puppet Bush,Cold Opening
30,10,2005012214,,Goodnights
30,12,2005021217,,Goodnights
30,11,2005020518,,Goodnights
30,9,2005011513,,Goodnights
30,12,2005021216,Public Speaking Class,Sketch
30,8,2004121816,,Goodnights
30,11,2005020517,Bear City,Film
30,7,2004121114,,Goodnights
30,6,2004112013,,Goodnights
30,4,2004103013,,Goodnights
30,2,2004100915,,Goodnights
30,3,2004102316,,Goodnights
31,11,2006012116,,Goodnights
30,6,2004112014,"""I Will Follow""",Musical Performance
30,1,2004100213,,Goodnights
31,10,2006011416,,Goodnights
31,10,2006011415,Mr. Willoughby,Commercial
31,10,2006011414,"""Crooked Teeth""",Musical Performance
31,10,2006011413,Submarine Affair,Sketch
31,10,2006011412,Once in a Lifetime Jewelers,Sketch
31,10,2006011411,My Super Sweet 16,Show
31,10,2006011410,,Weekend Update
31,10,200601149,"""Soul Meets Body""",Musical Performance
31,9,2005121716,,Goodnights
31,9,2005121711,A Very Downer Christmas,Sketch
31,9,2005121715,"""He Was the King""",Musical Performance
31,9,2005121713,two A-Holes Buying a Christmas Tree,Sketch
31,9,2005121714,Spelling Bee,Sketch
31,9,2005121712,Deserted Moon,Sketch
31,9,2005121710,,Weekend Update
31,9,200512179,"""It's A Dream""",Musical Performance
31,9,200512177,Channel 5 Photo Shoot,Sketch
31,9,200512176,Christmastime for the Jews,Film
31,9,200512174,The Wind,Sketch
31,9,200512175,Appalachian Emergency Room,Show
31,9,200512173,Stuart Little Mouse Removal Kit,Commercial
31,9,200512178,SNL Digital Short,Film
31,9,200512172,,Monologue
31,9,200512171,Santa Cheney,Cold Opening
31,10,200601144,Deep House Dish,Show
31,10,200601141,The 700 Gang,Cold Opening
31,10,200601146,Darwin,Cartoon
31,10,200601145,Smorgasbord,Show
31,10,200601143,Taco Town,Commercial
31,10,200601142,,Monologue
31,10,200601148,Duluth Live,Show
30,1,2004100210,Wedding,Sketch
30,1,2004100212,A Night at Camp David,Film
30,1,200410028,,Weekend Update
30,1,2004100211,"""Na-Nana-Na""",Musical Performance
30,1,200410027,"""My Place""",Musical Performance
30,1,200410029,Escalator,Sketch
30,1,200410025,Swift Boat Veterans For Truth,Commercial
30,1,200410023,Dr. Porkenheimer's Boner Juice,Commercial
30,1,200410024,Debbie Downer,Sketch
30,1,200410022,,Monologue
30,1,200410021,First Presidential Debate,Cold Opening
31,11,2006012115,Peter Sarsgaard's SARS Guards,Commercial
31,11,2006012114,"""You Only Live Once""",Musical Performance
31,11,2006012113,Elderly Wiretap,Sketch
31,11,2006012112,Fairmount Suites Inn,Sketch
31,11,200601214,Target,Sketch
31,11,2006012110,,Weekend Update
31,11,200601219,"""Juicebox""",Musical Performance
31,11,200601218,Cat Fancy Magazine,Sketch
31,11,200601217,SNL Digital Short,Film
31,11,200601216,Carol!,Sketch
31,11,200601215,Pirate Convention,Sketch
31,11,2006012111,Gays in Space,Show
31,11,200601212,,Monologue
30,3,2004102315,Bear City,Film
31,11,200601211,Anderson Cooper 360,Cold Opening
30,3,2004102313,Bear City,Film
30,3,2004102312,,Musical Performance
31,11,200601213,Nelson's Baby Toupees,Commercial
30,3,2004102311,Jane Eyre,Sketch
30,3,2004102310,Trump Promo,Sketch
30,3,200410234,The Dyson Toilet,Commercial
30,3,200410238,,Weekend Update
30,3,200410237,"""Pieces of Me""",Musical Performance
30,3,200410235,Ninth Presidential Debate,Sketch
30,3,200410233,Green Screen,Sketch
30,2,2004100912,Voter Registration,Sketch
30,2,2004100914,Zinger vs. Snap,Sketch
30,2,2004100913,"""Hard Times""",Musical Performance
30,3,200410232,,Monologue
30,2,2004100911,Heaven,Sketch
30,2,2004100910,The X-Presidents,Cartoon
30,3,200410231,Hardball,Cold Opening
30,2,200410099,Basketball Offers,Sketch
30,2,200410097,"""The Same Love That Made Me Laugh""",Musical Performance
30,2,200410095,Excedrin,Commercial
30,2,200410093,Short & Curly,Commercial
30,2,200410092,,Monologue
30,2,200410091,Second Presidential Debate,Cold Opening
30,2,200410098,,Weekend Update
30,4,200410309,Mall,Sketch
30,4,2004103012,Electoral Map,Sketch
30,4,200410307,"""Mosh""",Musical Performance
30,4,2004103011,Goodwin Wig & Toy,Commercial
30,4,200410305,Fun With Real Audio,Cartoon
30,4,200410306,Campaign Stop,Sketch
30,4,2004103010,"""Just Lose It""",Musical Performance
30,4,200410308,,Weekend Update
30,4,200410302,,Monologue
30,4,200410301,Osama's Address,Cold Opening
30,5,2004111313,,Goodnights
30,5,2004111311,Drug-Sniffing Dog,Sketch
30,5,2004111312,"""Ocean Breathes Salty""",Musical Performance
30,4,200410304,Mrs. Dr. Frankenstein,Sketch
30,5,2004111310,Appalachian Emergency Room,Show
30,5,200411135,Dr. Porkenheimer's Boner Juice,Commercial
30,5,200411138,"""Float On""",Musical Performance
30,5,200411137,Wake Up San Diego,Show
30,5,200411136,Parrot,Sketch
30,5,200411139,,Weekend Update
30,5,200411134,You Call This A House Do Ya?,Show
30,5,200411132,,Monologue
30,5,200411131,Congratulatory Call,Cold Opening
30,6,2004112011,"""Sometimes You Can't Make It On Your Own""",Musical Performance
30,6,2004112010,The Falconer,Sketch
30,6,2004112012,Business Trip,Sketch
30,6,200411207,"""Vertigo""",Musical Performance
30,6,200411209,Coolest Teacher At Benton Township High School,Sketch
30,6,200411206,Best Buds,Sketch
30,6,200411208,,Weekend Update
30,6,200411203,Debbie Downer,Sketch
30,6,200411202,,Monologue
30,6,200411201,White House Apprentice,Cold Opening
30,7,2004121113,Merv The Perv,Sketch
30,6,200411205,The Homocranial Mind Mixer,Cartoon
30,7,2004121112,"""Comfortably Numb""",Musical Performance
30,7,2004121111,"Pat 'N Patti's Slacks, Snacks, & Knick Knack Shack",Commercial
30,7,2004121110,Window Washer,Sketch
30,7,200412117,"""Take Your Mama""",Musical Performance
30,7,200412119,Key Party,Sketch
30,7,200412118,,Weekend Update
30,7,200412114,Roaches,Sketch
30,7,200412113,Turlington's Lower Back Tattoo Remover,Commercial
30,7,200412116,Body Search,Sketch
30,7,200412112,,Monologue
30,8,2004121815,Season's Greetings,Miscellaneous
30,8,2004121814,Bear City,Film
30,8,2004121813,Christmas with the Cat Lady,Sketch
30,7,200412111,Town Hall Meeting,Cold Opening
30,8,2004121812,"""Cater 2 U""",Musical Performance
30,8,2004121810,,Weekend Update
30,8,2004121811,Italian Stereotypes,Sketch
30,8,200412184,Pranksters,Show
30,8,200412189,"""Soldier""",Musical Performance
30,8,200412188,Trump Promo,Sketch
30,8,200412187,A Blue Christmas,Film
30,8,200412186,Prince Christmas Special,Show
30,8,200412185,Tommy,Sketch
30,8,200412183,Woomba,Commercial
30,8,200412182,,Monologue
30,11,2005020515,"""Everybody's Changing""",Musical Performance
30,11,2005020513,Rafael Alonzo's I.T.F. Technical Computer Institute,Commercial
30,11,2005020516,Bar,Sketch
30,11,2005020514,Inside Barbie's Dreamhouse,Sketch
30,11,2005020512,cheapkids.net,Commercial
30,11,2005020511,Merv The Perv,Sketch
30,11,2005020510,,Weekend Update
30,11,200502059,"""Somewhere Only We Know""",Musical Performance
30,11,200502054,Versace Skiing,Sketch
30,11,200502056,cheapkids.net,Commercial
30,11,200502055,Purse Shopping,Sketch
30,11,200502053,cheapkids.net,Commercial
30,11,200502052,,Monologue
30,11,200502057,Exclusive Connections,Commercial
30,11,200502051,American Idol,Cold Opening
30,12,2005021215,Rap Night,Show
30,12,2005021214,"""Breakaway""",Musical Performance
30,12,2005021213,An Important Moment In Black History,Miscellaneous
30,12,2005021212,Looping Session,Sketch
30,12,2005021210,,Weekend Update
30,12,200502129,"""Since U Been Gone""",Musical Performance
30,12,2005021211,Gays in Space,Show
30,12,200502126,The Best of T.T. & Mario,Commercial
30,12,200502128,An Important Moment In Black History,Miscellaneous
30,12,200502124,Monkeys Throwing Poop at Celebrities,Show
30,12,200502127,Subway Performers,Sketch
30,12,200502122,,Monologue
30,12,200502125,An Important Moment In Black History,Miscellaneous
30,12,200502121,Press Conference,Cold Opening
30,12,200502123,me-Harmony.com,Commercial
30,9,2005011512,"""Mr. Brightside""",Musical Performance
30,9,2005011511,The Not Incredible Adventures Of The Down And Out Dollar,Sketch
30,9,2005011510,Hardball,Show
30,9,200501159,Art Dealers,Sketch
30,9,200501157,"""Somebody Told Me""",Musical Performance
30,9,200501155,CBS Evening Fraudulent Document Update,Show
30,9,200501158,,Weekend Update
30,9,200501156,Beaver Ranch,Sketch
30,9,200501153,Trucker Talk,Sketch
30,9,200501154,Paramedics,Sketch
30,9,200501152,,Monologue
30,10,2005012213,Cat,Sketch
30,10,2005012212,Spy Glass,Show
30,10,2005012211,"""Number One Spot""",Musical Performance
30,10,2005012210,Reinhold Investments,Sketch
30,9,200501151,Tsunami Press Conference,Cold Opening
30,10,200501226,Music Store,Sketch
30,10,200501227,"""Get Back""",Musical Performance
30,10,200501225,Limo,Sketch
30,10,200501228,,Weekend Update
30,10,200501224,Gaystrogen,Commercial
30,10,200501222,,Monologue
30,10,200501229,The Lundford Twins Feel Good Variety Hour,Show
30,10,200501221,The Bush Daughters,Cold Opening
31,5,2005111216,,Goodnights
31,8,2005121016,,Goodnights
31,3,2005102215,,Goodnights
31,2,2005100815,,Goodnights
31,7,2005120315,,Goodnights
31,4,2005102914,,Goodnights
31,6,2005111916,,Goodnights
32,15,2007031714,,Goodnights
32,19,2007051217,,Goodnights
31,1,2005100115,,Goodnights
32,18,2007042114,,Goodnights
32,17,2007041415,,Goodnights
32,16,2007032416,,Goodnights
32,14,2007022413,,Goodnights
32,13,2007021014,,Goodnights
32,12,2007020316,,Goodnights
32,12,2007020314,Formosa Cafe,Sketch
32,12,2007020313,"""LDN""",Musical Performance
32,12,2007020312,Firestarter Brand Smoked Sausages,Commercial
32,12,2007020311,Jo-Jo the Valet,Sketch
32,12,2007020315,Nelson's Baby Toupees,Commercial
32,12,200702039,,Weekend Update
32,11,2007012016,"""Miss Murder""",Musical Performance
32,11,2007012019,,Goodnights
32,11,2007012018,,In Memoriam
32,11,2007012017,Lansford Brothers & Associates: Hangmen-At-Law,Commercial
32,11,2007012015,SNL Digital Short,Film
32,11,2007012013,MacGruber,Sketch
32,11,2007012012,Blizzard Man,Sketch
32,11,2007012014,Crystal Falls Town Council,Sketch
32,11,200701207,MacGruber,Sketch
32,11,200701209,MacGruber,Sketch
32,11,200701208,Two A-Holes at an Adoption Agency,Sketch
32,11,2007012011,,Weekend Update
32,11,2007012010,"""Love Like Winter""",Musical Performance
32,11,200701206,The First Person In The History Of The World To Dance,Sketch
32,11,200701205,Fun With Real Audio,Cartoon
32,11,200701203,Urigro,Commercial
32,11,200701202,,Monologue
32,11,200701201,Hardball,Cold Opening
32,12,200702038,"""Smile""",Musical Performance
32,12,200702037,Job Interview,Sketch
32,12,200702036,Target,Sketch
32,12,200702035,SNL Digital Short,Film
32,12,200702034,Poison Therapy,Sketch
32,12,200702032,,Monologue
32,13,2007021013,Staten Island Zoo,Commercial
32,13,2007021012,"""Once In A Lifetime""",Musical Performance
32,13,2007021011,Am I A Crazy Street Person?,Game Show
32,13,2007021010,Love Whitney: Whitney Houston's Valentine's Day Special,Show
32,13,200702109,,Weekend Update
32,12,200702031,American Idol,Cold Opening
32,13,200702108,"""Stupid Boy""",Musical Performance
32,13,200702106,Urigro,Commercial
32,13,200702105,Assagio's,Sketch
32,13,200702104,SNL Digital Short,Film
32,13,200702102,,Monologue
32,13,200702101,Happy Valentine's Day From The Cheney Family,Cold Opening
32,13,200702103,Bronx Beat,Show
32,14,2007022411,River Bliss,Sketch
32,14,2007022410,White Possum Scream,Commercial
32,14,2007022412,"""Keep the Car Running""",Musical Performance
32,14,200702249,First Day at Work,Sketch
32,14,200702248,,Weekend Update
32,14,200702247,"""Intervention""",Musical Performance
32,14,200702246,Peeping Jerry,Sketch
32,14,200702245,Art Dealers,Sketch
32,14,200702243,Song Memories,Sketch
32,14,200702244,SNL Digital Short,Film
32,14,200702241,The Situation Room,Cold Opening
32,14,200702242,,Monologue
32,15,2007031712,"""Chasing Cars""",Musical Performance
32,15,2007031710,CBS Cares,Sketch
32,15,2007031711,Homebots,Sketch
32,15,200703174,Monex,Commercial
32,15,200703172,,Monologue
32,15,200703179,Deep House Dish,Show
32,15,200703178,,Weekend Update
32,15,200703176,La Rivista Della Televisione,Show
32,15,200703177,"""You're All I Have""",Musical Performance
32,15,200703175,R.P.S.,Sketch
32,15,200703173,Oprah,Show
32,16,2007032414,The Mercedes 550,Commercial
32,16,2007032413,Porch Talk,Sketch
32,16,2007032412,"""Wasted""",Musical Performance
32,16,2007032411,300,Sketch
32,16,2007032410,,Weekend Update
32,15,200703171,SNL Special Report,Cold Opening
32,16,2007032415,Air Force One,Commercial
32,16,200703249,"""Before He Cheats""",Musical Performance
32,16,200703242,,Monologue
32,16,200703248,Locker Room Motivation,Sketch
32,16,200703247,Maraka,Cartoon
32,16,200703246,Party Pooper,Sketch
32,16,200703245,ESPN's NCAA Tournament Pool Party,Show
32,16,200703244,Bronx Beat,Show
32,16,200703243,SNL Digital Short,Film
32,16,200703241,Bush's Press Conference,Cold Opening
32,17,2007041411,Knife Salesmen,Sketch
32,17,200704149,"""Girlfriend""",Musical Performance
32,17,2007041414,Shia & Maya,Sketch
32,17,2007041413,"""I Can Do Better""",Musical Performance
32,17,2007041412,An Intimate Moment with John Mayer & Jessica Simpson,Sketch
32,17,2007041410,,Weekend Update
32,17,200704148,Sofa King,Commercial
32,17,200704147,SNL Digital Short,Film
32,18,2007042113,"""Wanderlust""",Musical Performance
32,17,200704143,The Hathaway Moustache Ride Company,Commercial
32,17,200704141,Wings Of Hope,Cold Opening
32,17,200704142,,Monologue
32,18,2007042112,Torboto,Cartoon
32,17,200704145,Buying Beer,Sketch
32,18,200704219,,Weekend Update
32,18,200704218,"""Earth Intruders""",Musical Performance
32,18,2007042110,Kuatos,Sketch
32,18,200704217,WIIX News,Sketch
32,18,200704215,SNL Digital Short,Film
32,18,200704214,Prom Dress Shopping,Sketch
31,1,2005100114,Debbie Downer,Sketch
31,1,2005100112,Fun With Real Audio,Cartoon
32,18,200704212,,Monologue
31,1,2005100113,"""Heard 'Em Say""",Musical Performance
31,1,2005100110,,Weekend Update
32,18,200704211,White House Press Conference,Cold Opening
31,1,2005100111,The Lundford Twins Feel Good Variety Hour,Show
31,1,200510017,Girls Gone Wild Katrina,Commercial
31,1,200510019,"""Gold Digger"", ""Touch The Sky""",Musical Performance
31,1,200510018,Backstage,Miscellaneous
31,1,200510014,Jet Blue Flight 292,Sketch
31,1,200510016,The Needlers,Sketch
31,1,200510013,Morgan Stanley,Commercial
31,1,200510012,,Monologue
31,1,200510011,White House Press Briefing,Cold Opening
32,19,2007051216,MacGruber,Sketch
32,19,2007051212,The Oak Room,Sketch
32,19,2007051214,"""Bleed it Out""",Musical Performance
32,19,2007051213,MacGruber,Sketch
32,19,2007051211,The Life Of Big-Boobed Einstein,Cartoon
32,19,2007051210,MacGruber,Sketch
32,19,200705129,Kaitlin Entertains,Sketch
32,19,200705125,The Fringe Candidates Debate,Show
32,19,200705124,Tenant Meeting,Sketch
32,19,200705122,,Monologue
32,19,200705127,"""What I've Done""",Musical Performance
32,19,200705123,Urigro,Commercial
31,3,2005102214,Schatzki's Deli,Sketch
31,3,2005102211,"""Take Me Out""",Musical Performance
31,3,2005102213,Morgan Stanley,Commercial
31,3,2005102212,Singing Vows,Sketch
31,3,2005102210,Creighton Boys School,Sketch
31,3,200510228,Italian Hotel,Sketch
31,3,200510227,,Weekend Update
31,3,200510226,"""Do You Want To""",Musical Performance
31,3,200510224,NewsNight,Show
31,3,200510223,The Butt Cancer Treatment Center,Commercial
31,3,200510222,,Monologue
31,3,200510225,Dancer Party,Sketch
31,4,2005102913,Noisy Sidekick,Sketch
31,3,200510221,Troops Q&A,Cold Opening
31,4,2005102911,Carol!,Sketch
31,4,2005102912,"""Strong Enough""",Musical Performance
31,4,2005102910,Trump's Cameo,Sketch
31,4,200510298,,Weekend Update
31,4,200510299,Lance's Song,Sketch
31,4,200510296,The O'Reilly Factor,Show
31,4,200510297,"""Good is Good""",Musical Performance
31,4,200510295,Harmonies,Sketch
31,4,200510294,Fire Alert 3000,Commercial
31,4,200510293,Celebrity Ironman,Show
31,4,200510291,A Message from the Vice President,Cold Opening
31,4,200510292,,Monologue
31,7,2005120314,Morgan Stanley,Commercial
31,7,2005120313,"""Goodbye My Lover""",Musical Performance
31,7,2005120312,Fight Back,Show
31,7,2005120311,One-Day Coma,Sketch
31,7,200512039,"""You're Beautiful""",Musical Performance
31,7,2005120310,,Weekend Update
31,7,200512038,Target,Sketch
31,7,200512037,SNL Digital Short,Film
31,7,200512036,Turtleneck,Sketch
31,7,200512034,Taco Town,Commercial
31,7,200512033,The Morning Announcements,Sketch
31,7,200512032,,Monologue
31,7,200512031,The Tree Re-Lighting,Cold Opening
31,5,2005111214,"""Best of You""",Musical Performance
31,5,2005111215,American Taser,Commercial
31,5,2005111213,McNulty & Sons,Commercial
31,5,2005111211,Butt Pregnancy,Sketch
31,5,2005111212,'Stachin',Show
31,5,2005111210,,Weekend Update
31,5,200511129,"""DOA""",Musical Performance
31,5,200511126,Thomas & Dobbins,Commercial
31,5,200511128,Refurbishments,Show
31,5,200511127,The Soaking Wet Killer,Sketch
31,5,200511125,The Falconer,Sketch
31,5,200511123,J.J. Casuals,Commercial
31,5,200511124,Good Morning Meth,Show
31,5,200511122,,Monologue
31,5,200511121,Hardball,Cold Opening
31,2,2005100813,Voice Recording Blind Date,Sketch
31,2,200510089,,Weekend Update
31,2,2005100812,"""Boyfriend""",Musical Performance
31,2,2005100811,Hubbard Systems Retreat,Sketch
31,2,200510088,"""Catch Me When I Fall""",Musical Performance
31,2,2005100810,Wilson Bros. Funeral Home,Sketch
31,2,200510081,Cronyism,Cold Opening
31,2,200510086,The Misadventures of Tom DeLay and Bill Frist,Sketch
31,2,200510083,Taco Town,Commercial
31,2,200510082,,Monologue
31,2,200510087,¡Show Biz Grande Explosion!,Show
31,2,200510085,Werewolf,Sketch
31,2,200510084,4th Grade Science Fair,Sketch
31,6,2005111915,Firmium,Commercial
31,6,2005111913,Helga Englehart and Her Three Living Brothers,Commercial
31,6,2005111912,Trapped in the Closet Two: Still Trapped in the Closet,Commercial
31,6,2005111914,"""Freak On A Leash""",Musical Performance
31,6,2005111910,,Weekend Update
31,6,200511199,"""Twisted Transistor""",Musical Performance
31,6,200511197,The Needlers,Sketch
31,6,200511196,Morgan Stanley,Commercial
31,6,200511195,Deep House Dish,Show
31,6,200511193,Fire Alert 3000,Commercial
31,6,200511194,The Spammies,Award Show
31,8,2005121015,Elf Motivation,Sketch
31,8,2005121014,"""La Tortura""",Musical Performance
31,6,200511192,,Monologue
31,6,200511191,Special Report,Cold Opening
31,8,2005121013,Medicare,Commercial
31,8,2005121011,Carol!,Sketch
31,8,200512107,Brokeback Goldmine,Commercial
31,8,2005121012,Hot Dog Family,Sketch
31,8,200512108,"""Don't Bother""",Musical Performance
